"site" "year" "filename" "guess1" "confidence1"
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-20_0001.JPG" 1 0.999953627586365
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-20_0002.JPG" 1 0.999929428100586
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-21_0001.JPG" 1 0.999895572662354
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-21_0002.JPG" 1 0.999921679496765
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-22_0001.JPG" 1 0.999800622463226
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-22_0002.JPG" 1 0.999888777732849
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-23_0001.JPG" 1 0.999916553497314
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-23_0002.JPG" 1 0.999926686286926
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-24_0001.JPG" 1 0.999850869178772
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-24_0002.JPG" 1 0.999818980693817
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-25_0001.JPG" 1 0.999904632568359
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-25_0002.JPG" 1 0.999847650527954
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-26_0001.JPG" 1 0.999913334846497
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-26_0002.JPG" 1 0.999878525733948
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0001.JPG" 1 0.99948787689209
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0002.JPG" 1 0.999658584594727
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0003.JPG" 1 0.999892115592957
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0004.JPG" 1 0.999445259571075
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0005.JPG" 1 0.999293804168701
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0006.JPG" 1 0.99953818321228
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0007.JPG" 1 0.999636054039001
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0008.JPG" 1 0.999766409397125
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0009.JPG" 1 0.999649524688721
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-27_0010.JPG" 1 0.999964475631714
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-28_0001.JPG" 1 0.999254167079926
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-28_0002.JPG" 1 0.999203264713287
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-28_0003.JPG" 1 0.999927163124084
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-28_0004.JPG" 1 0.999868750572205
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-29_0001.JPG" 1 0.999923706054688
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-29_0002.JPG" 1 0.998261630535126
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-29_0003.JPG" 1 0.998108625411987
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-29_0004.JPG" 1 0.999946713447571
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-30_0001.JPG" 1 0.999936819076538
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-30_0002.JPG" 1 0.999824225902557
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-31_0001.JPG" 1 0.999849319458008
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-07-31_0002.JPG" 1 0.999899625778198
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-01_0001.JPG" 1 0.999955177307129
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-01_0002.JPG" 1 0.999922513961792
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-02_0001.JPG" 1 0.999800741672516
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-02_0002.JPG" 1 0.9995356798172
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-02_0003.JPG" 1 0.999356925487518
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-02_0004.JPG" 1 0.999950885772705
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-03_0001.JPG" 1 0.999907255172729
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-03_0002.JPG" 1 0.999974012374878
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-04_0001.JPG" 1 0.999852299690247
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-04_0002.JPG" 1 0.999845743179321
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-04_0003.JPG" 5 0.999275147914886
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-04_0004.JPG" 5 0.781762599945068
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-05_0001.JPG" 1 0.999950528144836
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-05_0002.JPG" 1 0.999974846839905
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-06_0001.JPG" 1 0.999910354614258
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-06_0002.JPG" 1 0.999983906745911
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-07_0001.JPG" 1 0.999671816825867
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-07_0002.JPG" 1 0.999777257442474
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-07_0003.JPG" 1 0.999861121177673
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-07_0004.JPG" 1 0.999904751777649
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-08_0001.JPG" 1 0.999974727630615
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-08_0002.JPG" 1 0.999868392944336
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0001.JPG" 3 0.963605046272278
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0002.JPG" 3 0.996364653110504
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0003.JPG" 3 0.999427199363708
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0004.JPG" 3 0.999680042266846
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0005.JPG" 3 0.975928843021393
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0006.JPG" 3 0.996829450130463
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0007.JPG" 3 0.998013377189636
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0008.JPG" 3 0.998188078403473
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0009.JPG" 3 0.999190509319305
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0010.JPG" 3 0.997403800487518
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0011.JPG" 1 0.999792516231537
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-09_0012.JPG" 1 0.999953389167786
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-10_0001.JPG" 1 0.999830842018127
"vj_ga_hu_3" "2020" "vj_ga_hu_3_2019-08-10_0002.JPG" 1 0.999382138252258
